ID,START TIME,END TIME,AREA ID,AREA NAME,HOUSE ID,HOUSE NAME,TYPE
518,2016-02-23 17:20:14.229008,2016-02-23 18:53:21.639000,2,Rancho Grande Landerwood,67,918 W Wagon Wheel Dr,HOUSE,
520,2016-02-23 18:08:00.239984,2016-02-23 19:35:36.697000,2,Rancho Grande Landerwood,98,7636 N 9th Ave,HOUSE,
541,2016-02-23 23:15:26.783524,2016-02-24 05:02:46.742000,2,Rancho Grande Landerwood,77,901 W Kaler Dr,HOUSE,
533,2016-02-23 20:55:05.174958,2016-02-23 23:48:15.108000,2,Rancho Grande Landerwood,112,7717 N 11th Ave,HOUSE,
528,2016-02-23 19:17:34.626514,2016-02-23 21:11:14.302000,2,Rancho Grande Landerwood,111,7709 N 11th Ave,HOUSE,
523,2016-02-23 18:32:11.519504,2016-02-23 20:55:12.929000,2,Rancho Grande Landerwood,110,1006 W Frier Dr,HOUSE,
534,2016-02-23 20:56:01.738382,2016-02-23 23:32:29.112000,2,Rancho Grande Landerwood,109,1002 W Frier Dr,HOUSE,
537,2016-02-23 21:46:26.221889,2016-02-24 01:14:36.857000,2,Rancho Grande Landerwood,95,7645 N 9th Ave,HOUSE,
531,2016-02-23 20:15:02.066714,2016-02-23 21:37:29.580000,2,Rancho Grande Landerwood,64,822 W Wagon Wheel Dr,HOUSE,
526,2016-02-23 19:13:12.916180,2016-02-23 22:39:52.877000,2,Rancho Grande Landerwood,93,716 W Kaler Dr,HOUSE,
536,2016-02-23 21:39:44.390442,2016-02-23 22:23:06.569000,2,Rancho Grande Landerwood,131,806 W Wagon Wheel Dr,HOUSE,
540,2016-02-23 22:42:01.553690,2016-02-24 03:49:55.713000,2,Rancho Grande Landerwood,107,912 W Frier Dr,HOUSE,
522,2016-02-23 18:26:07.055766,2016-02-23 23:19:21.521000,2,Rancho Grande Landerwood,76,909 W Kaler Dr,HOUSE,
542,2016-02-23 23:27:13.711904,2016-02-24 01:08:26.204000,2,Rancho Grande Landerwood,50,1017 W Wagon Wheel Dr,HOUSE,
543,2016-02-23 23:27:19.120778,2016-02-24 01:08:42.398000,2,Rancho Grande Landerwood,51,1009 W Wagon Wheel Dr,HOUSE,
544,2016-02-23 23:27:24.632863,2016-02-24 01:18:28.359000,2,Rancho Grande Landerwood,52,1001 W Wagon Wheel Dr,HOUSE,
545,2016-02-23 23:27:30.117600,2016-02-24 01:48:54.694000,2,Rancho Grande Landerwood,53,917 W Wagon Wheel Dr,HOUSE,
546,2016-02-23 23:32:44.714502,2016-02-24 00:01:27.622000,2,Rancho Grande Landerwood,109,1002 W Frier Dr,HOUSE,
548,2016-02-24 00:56:47.371959,2016-02-24 03:50:29.909000,2,Rancho Grande Landerwood,106,902 W Frier Dr,HOUSE,
549,2016-02-24 01:16:39.911893,2016-02-24 04:00:54.993000,2,Rancho Grande Landerwood,54,909 W Wagon Wheel Dr,HOUSE,
550,2016-02-24 01:16:58.756073,2016-02-24 02:25:49.634000,2,Rancho Grande Landerwood,55,901 W Wagon Wheel Dr,HOUSE,
551,2016-02-24 01:39:44.382028,2016-02-24 02:26:42.083000,2,Rancho Grande Landerwood,56,823 W Wagon Wheel Dr,HOUSE,
613,2016-02-24 16:24:23.004009,2016-02-24 17:56:25.603000,2,Rancho Grande Landerwood,38,815 W Vista Ave,HOUSE,
535,2016-02-23 20:59:15.878775,2016-02-24 01:40:53.659000,2,Rancho Grande Landerwood,100,901 W Frier Dr,HOUSE,
600,2016-02-24 12:56:03.801795,2016-02-24 13:22:17.242000,2,Rancho Grande Landerwood,34,917 W Vista Ave,HOUSE,
621,2016-03-13 00:00:40.508437,2016-03-13 02:00:32.048000,4,Grovemont,304,5725 N 20th Pl,HOUSE,
554,2016-02-24 02:25:43.514407,2016-02-24 02:27:38.986000,2,Rancho Grande Landerwood,55,901 W Wagon Wheel Dr,HOUSE,
581,2016-02-24 05:47:37.222625,2016-02-24 05:55:57.978000,2,Rancho Grande Landerwood,124,7602 N 7th Ave,HOUSE,
556,2016-02-24 02:55:10.653863,2016-02-24 02:55:26.712000,2,Rancho Grande Landerwood,56,823 W Wagon Wheel Dr,HOUSE,
630,2016-03-13 02:05:11.232934,2016-03-13 03:30:12.540000,4,Grovemont,294,5721 N 21st St,HOUSE,
555,2016-02-24 02:27:34.882071,2016-02-24 02:56:08.999000,2,Rancho Grande Landerwood,55,901 W Wagon Wheel Dr,HOUSE,
547,2016-02-23 23:50:42.883690,2016-02-24 02:56:41.535000,2,Rancho Grande Landerwood,108,918 W Frier Dr,HOUSE,
577,2016-02-24 05:03:50.670175,2016-02-24 07:02:54.685000,2,Rancho Grande Landerwood,103,718 W Frier Dr,HOUSE,
597,2016-02-24 12:38:06.386364,2016-02-24 13:38:56.600000,2,Rancho Grande Landerwood,35,909 W Vista Ave,HOUSE,
558,2016-02-24 02:56:43.034681,2016-02-24 02:56:43.441000,2,Rancho Grande Landerwood,108,918 W Frier Dr,HOUSE,
575,2016-02-24 05:03:22.130077,2016-02-24 07:03:07.192000,2,Rancho Grande Landerwood,125,7548 N 7th Ave,HOUSE,
625,2016-03-13 00:01:11.022904,2016-03-13 02:05:05.183000,4,Grovemont,368,5713 N 21st Pl,HOUSE,
559,2016-02-24 02:56:44.637536,2016-02-24 02:56:45.129000,2,Rancho Grande Landerwood,108,918 W Frier Dr,HOUSE,
576,2016-02-24 05:03:36.610070,2016-02-24 07:11:33.308000,2,Rancho Grande Landerwood,78,721 W Kaler Dr,HOUSE,
557,2016-02-24 02:55:46.170303,2016-02-24 03:02:17.112000,2,Rancho Grande Landerwood,56,823 W Wagon Wheel Dr,HOUSE,
614,2016-02-24 17:52:36.833710,2016-02-24 18:37:49.734000,2,Rancho Grande Landerwood,44,902 W Vista Ave,HOUSE,
579,2016-02-24 05:47:09.948802,2016-02-24 07:47:07.177000,2,Rancho Grande Landerwood,80,717 W Kaler Dr,HOUSE,
560,2016-02-24 03:02:18.709649,2016-02-24 03:02:53.394000,2,Rancho Grande Landerwood,56,823 W Wagon Wheel Dr,HOUSE,
598,2016-02-24 12:39:08.230881,2016-02-24 13:56:10.833000,2,Rancho Grande Landerwood,36,901 W Vista Ave,HOUSE,
561,2016-02-24 03:02:55.819283,2016-02-24 03:02:56.446000,2,Rancho Grande Landerwood,56,823 W Wagon Wheel Dr,HOUSE,
578,2016-02-24 05:04:02.705936,2016-02-24 07:55:48.012000,2,Rancho Grande Landerwood,102,716 W Frier Dr,HOUSE,
553,2016-02-24 01:40:17.013584,2016-02-24 03:39:23.293000,2,Rancho Grande Landerwood,58,805 W Wagon Wheel Dr,HOUSE,
582,2016-02-24 05:47:47.736258,2016-02-24 08:46:40.755000,2,Rancho Grande Landerwood,123,7612 N 7th Ave,HOUSE,
580,2016-02-24 05:47:23.312787,2016-02-24 08:52:30.533000,2,Rancho Grande Landerwood,79,719 W Kaler Dr,HOUSE,
562,2016-02-24 03:39:40.463473,2016-02-24 03:40:33.122000,2,Rancho Grande Landerwood,40,7529 N 8th Ave,HOUSE,
563,2016-02-24 03:40:31.759057,2016-02-24 03:40:47.582000,2,Rancho Grande Landerwood,40,7529 N 8th Ave,HOUSE,
637,2016-03-13 03:59:42.345107,2016-03-13 05:07:04.098000,4,Grovemont,289,2101 E Solano Dr,HOUSE,
615,2016-02-24 17:56:35.077183,2016-02-24 18:50:11.890000,2,Rancho Grande Landerwood,39,807 W Vista Ave,HOUSE,
564,2016-02-24 03:40:48.904551,2016-02-24 03:40:49.237000,2,Rancho Grande Landerwood,40,7529 N 8th Ave,HOUSE,
583,2016-02-24 05:48:03.924782,2016-02-24 10:16:55.653000,2,Rancho Grande Landerwood,122,7622 N 7th Ave,HOUSE,
599,2016-02-24 12:47:49.553380,2016-02-24 14:02:12.196000,2,Rancho Grande Landerwood,116,7748 N 7th Ave,HOUSE,
585,2016-02-24 05:56:31.148781,2016-02-24 10:18:00.419000,2,Rancho Grande Landerwood,120,7642 N 7th Ave,HOUSE,
568,2016-02-24 03:49:54.048223,2016-02-24 03:50:16.105000,2,Rancho Grande Landerwood,107,912 W Frier Dr,HOUSE,
584,2016-02-24 05:48:46.924960,2016-02-24 10:25:15.637000,2,Rancho Grande Landerwood,121,7632 N 7th Ave,HOUSE,
569,2016-02-24 03:50:31.913710,2016-02-24 03:50:50.234000,2,Rancho Grande Landerwood,106,902 W Frier Dr,HOUSE,
570,2016-02-24 03:51:28.563305,2016-02-24 03:51:42.681000,2,Rancho Grande Landerwood,105,730 W Frier Dr,HOUSE,
627,2016-03-13 00:01:37.147958,2016-03-13 03:52:20.343000,4,Grovemont,288,2116 E Solano Dr,HOUSE,
622,2016-03-13 00:00:49.488790,2016-03-13 02:24:15.838000,4,Grovemont,295,5713 N 21st St,HOUSE,
601,2016-02-24 13:21:17.098004,2016-02-24 14:09:10.530000,2,Rancho Grande Landerwood,46,918 W Vista Ave,HOUSE,
586,2016-02-24 07:47:42.208319,2016-02-24 10:53:32.344000,2,Rancho Grande Landerwood,119,7702 N 7th Ave,HOUSE,
610,2016-02-24 15:31:57.601087,2016-02-24 19:42:10.838000,2,Rancho Grande Landerwood,101,714 W Frier Dr,HOUSE,
589,2016-02-24 10:52:30.239079,2016-02-24 11:23:47.622000,2,Rancho Grande Landerwood,117,7800 N 7th Ave,HOUSE,
552,2016-02-24 01:40:00.040504,2016-02-24 04:00:20.180000,2,Rancho Grande Landerwood,57,815 W Wagon Wheel Dr,HOUSE,
602,2016-02-24 13:56:25.724355,2016-02-24 14:16:46.994000,2,Rancho Grande Landerwood,36,901 W Vista Ave,HOUSE,
573,2016-02-24 04:54:21.480902,2016-02-24 04:54:23.458000,2,Rancho Grande Landerwood,96,727 W Frier Dr,HOUSE,
605,2016-02-24 14:02:30.381772,2016-02-24 14:46:49.314000,2,Rancho Grande Landerwood,116,7748 N 7th Ave,HOUSE,
590,2016-02-24 10:52:45.885724,2016-02-24 11:30:00.014000,2,Rancho Grande Landerwood,114,7718 N 7th Ave,HOUSE,
539,2016-02-23 22:40:04.037286,2016-02-24 04:54:43.703000,2,Rancho Grande Landerwood,96,727 W Frier Dr,HOUSE,
566,2016-02-24 03:41:37.781561,2016-02-24 04:57:01.166000,2,Rancho Grande Landerwood,60,7545 N 8th Ave,HOUSE,
616,2016-02-24 18:34:38.299926,2016-02-24 19:45:29.651000,2,Rancho Grande Landerwood,41,806 W Vista Ave,HOUSE,
565,2016-02-24 03:41:12.293732,2016-02-24 04:58:13.653000,2,Rancho Grande Landerwood,59,7541 N 8th Ave,HOUSE,
574,2016-02-24 04:54:25.050449,2016-02-24 05:03:03.253000,2,Rancho Grande Landerwood,96,727 W Frier Dr,HOUSE,
617,2016-02-24 18:44:00.546031,2016-02-24 19:52:09.996000,2,Rancho Grande Landerwood,127,7530 N 7th Ave,HOUSE,
603,2016-02-24 13:58:09.742350,2016-02-24 15:07:23.382000,2,Rancho Grande Landerwood,37,823 W Vista Ave,HOUSE,
606,2016-02-24 14:08:48.438874,2016-02-24 15:07:14.879000,2,Rancho Grande Landerwood,45,910 W Vista Ave,HOUSE,
587,2016-02-24 10:16:50.909092,2016-02-24 11:35:42.912000,2,Rancho Grande Landerwood,31,1017 W Vista Ave,HOUSE,
571,2016-02-24 03:51:46.395386,2016-02-24 05:23:47.990000,2,Rancho Grande Landerwood,105,730 W Frier Dr,HOUSE,
572,2016-02-24 03:52:08.388379,2016-02-24 05:24:03.462000,2,Rancho Grande Landerwood,104,722 W Frier Dr,HOUSE,
623,2016-03-13 00:00:54.262488,2016-03-13 02:40:31.701000,4,Grovemont,296,5714 N 21st Pl,HOUSE,
567,2016-02-24 03:42:37.828489,2016-02-24 05:45:47.985000,2,Rancho Grande Landerwood,126,7540 N 7th Ave,HOUSE,
636,2016-03-13 03:54:43.357866,2016-03-13 04:41:10.202000,4,Grovemont,287,2132 E Solano Dr,HOUSE,
588,2016-02-24 10:34:13.150586,2016-02-24 11:38:15.868000,2,Rancho Grande Landerwood,49,1018 W Vista Ave,HOUSE,
607,2016-02-24 15:00:26.174431,2016-02-24 15:25:33.080000,2,Rancho Grande Landerwood,129,7516 N 7th Ave,HOUSE,
594,2016-02-24 11:35:33.430924,2016-02-24 12:37:33.855000,2,Rancho Grande Landerwood,32,1009 W Vista Ave,HOUSE,
618,2016-02-24 19:39:09.310663,2016-02-24 20:05:20.571000,2,Rancho Grande Landerwood,124,7602 N 7th Ave,HOUSE,
593,2016-02-24 11:35:28.990136,2016-02-24 12:37:46.013000,2,Rancho Grande Landerwood,48,1010 W Vista Ave,HOUSE,
609,2016-02-24 15:23:18.729601,2016-02-24 20:15:18.082000,2,Rancho Grande Landerwood,128,7524 N 7th Ave,HOUSE,
642,2016-03-13 05:05:12.579790,2016-03-13 05:16:19.649000,4,Grovemont,319,2108 E San Juan Ave,HOUSE,
619,2016-02-24 19:52:14.953414,2016-02-24 20:15:22.755000,2,Rancho Grande Landerwood,40,7529 N 8th Ave,HOUSE,
604,2016-02-24 14:00:12.727932,2016-02-24 15:31:45.604000,2,Rancho Grande Landerwood,114,7718 N 7th Ave,HOUSE,
592,2016-02-24 11:29:40.541282,2016-02-24 12:45:06.294000,2,Rancho Grande Landerwood,130,7730 N 7th Ave,HOUSE,
596,2016-02-24 12:38:00.047730,2016-02-24 12:55:47.883000,2,Rancho Grande Landerwood,34,917 W Vista Ave,HOUSE,
620,2016-03-13 00:00:14.076098,2016-03-13 20:27:27.033000,4,Grovemont,,,MAIN,
632,2016-03-13 02:40:49.715387,2016-03-13 03:59:35.071000,4,Grovemont,292,2125 E Solano Dr,HOUSE,
591,2016-02-24 11:25:20.460294,2016-02-24 13:01:56.430000,2,Rancho Grande Landerwood,115,7740 N 7th Ave,HOUSE,
595,2016-02-24 12:37:52.502765,2016-02-24 13:15:48.557000,2,Rancho Grande Landerwood,47,1002 W Vista Ave,HOUSE,
624,2016-03-13 00:01:06.782595,2016-03-13 02:45:44.860000,4,Grovemont,297,5722 N 21st Pl,HOUSE,
611,2016-02-24 16:13:57.158185,2016-02-24 16:16:35.155000,2,Rancho Grande Landerwood,127,7530 N 7th Ave,HOUSE,
608,2016-02-24 15:19:52.628116,2016-02-24 16:24:30.197000,2,Rancho Grande Landerwood,42,816 W Vista Ave,HOUSE,
612,2016-02-24 16:24:18.394438,2016-02-24 17:52:29.031000,2,Rancho Grande Landerwood,43,824 W Vista Ave,HOUSE,
638,2016-03-13 04:01:33.841678,2016-03-13 04:52:51.086000,4,Grovemont,342,2102 E Solano Dr,HOUSE,
635,2016-03-13 03:29:19.306267,2016-03-13 04:00:58.678000,4,Grovemont,343,2032 E Solano Dr,HOUSE,
646,2016-03-13 05:16:24.578243,2016-03-13 06:19:26.625000,4,Grovemont,318,5612 N 21st Pl,HOUSE,
641,2016-03-13 04:54:47.856604,2016-03-13 06:55:22.027000,4,Grovemont,347,5721 N 20th St,HOUSE,
626,2016-03-13 00:01:29.523607,2016-03-13 04:20:57.227000,4,Grovemont,336,2048 E Rancho Dr,HOUSE,
631,2016-03-13 02:40:45.067526,2016-03-13 03:26:13.654000,4,Grovemont,291,2115 E Solano Dr,HOUSE,
629,2016-03-13 01:37:28.427797,2016-03-13 03:27:10.323000,4,Grovemont,303,2031 E Solano Dr,HOUSE,
639,2016-03-13 04:25:12.540105,2016-03-13 09:09:44.379000,4,Grovemont,338,2045 E Rancho Dr,HOUSE,
628,2016-03-13 01:37:25.214086,2016-03-13 03:28:37.160000,4,Grovemont,302,2039 E Solano Dr,HOUSE,
647,2016-03-13 05:52:30.928462,2016-03-13 07:32:52.976000,4,Grovemont,358,2010 E San Juan Ave,HOUSE,
649,2016-03-13 06:19:46.330437,2016-03-13 09:45:28.553000,4,Grovemont,356,5612 N 20th Pl,HOUSE,
634,2016-03-13 03:25:24.701883,2016-03-13 04:31:23.919000,4,Grovemont,293,2131 E Solano Dr,HOUSE,
633,2016-03-13 02:45:49.972581,2016-03-13 04:39:45.471000,4,Grovemont,290,2107 E Solano Dr,HOUSE,
644,2016-03-13 05:05:22.876218,2016-03-13 06:41:48.912000,4,Grovemont,315,2138 E San Juan Ave,HOUSE,
640,2016-03-13 04:54:43.811206,2016-03-13 06:04:35.265000,4,Grovemont,350,5714 N 20th Pl,HOUSE,
648,2016-03-13 06:04:39.292505,2016-03-13 07:01:38.162000,4,Grovemont,351,5720 N 20th Pl,HOUSE,
645,2016-03-13 05:06:32.176314,2016-03-13 05:43:41.831000,4,Grovemont,320,5619 N 21st St,HOUSE,
643,2016-03-13 05:05:20.088754,2016-03-13 05:51:46.270000,4,Grovemont,321,5611 N 21st St,HOUSE,
650,2016-03-13 06:22:22.495838,2016-03-13 07:38:20.368000,4,Grovemont,357,5611 N 20th St,HOUSE,
651,2016-03-13 06:22:26.530012,2016-03-13 09:29:34.799000,4,Grovemont,355,5616 N 20th Pl,HOUSE,
653,2016-03-13 06:55:26.492441,2016-03-13 08:29:23.249000,4,Grovemont,344,2001 E Solano Dr,HOUSE,
654,2016-03-13 06:55:30.610111,2016-03-13 07:59:45.401000,4,Grovemont,345,2013 E Solano Dr,HOUSE,
655,2016-03-13 07:38:25.708223,2016-03-13 08:53:16.920000,4,Grovemont,352,2001 E Montebello Ave,HOUSE,
656,2016-03-13 07:38:29.672949,2016-03-13 09:22:14.429000,4,Grovemont,354,2015 E Montebello Ave,HOUSE,
657,2016-03-13 07:42:15.721894,2016-03-13 10:20:56.618000,4,Grovemont,353,2009 E Montebello Ave,HOUSE,
658,2016-03-13 07:59:50.506878,2016-03-13 09:07:00.471000,4,Grovemont,346,2021 E Solano Dr,HOUSE,
659,2016-03-13 08:53:25.197505,2016-03-13 10:20:52.418000,4,Grovemont,309,2029 E Montebello Ave,HOUSE,
660,2016-03-13 08:55:31.320230,2016-03-13 10:20:45.470000,4,Grovemont,308,2035 E Montebello Ave,HOUSE,
661,2016-03-13 09:09:49.323626,2016-03-13 10:24:59.868000,4,Grovemont,337,2054 E Rancho Dr,HOUSE,
652,2016-03-13 06:41:53.390422,2016-03-13 10:37:10.857000,4,Grovemont,316,5615 N 21st Pl,HOUSE,
728,2016-03-17 16:23:25.497116,2016-03-17 17:04:52.464000,3,Hoffman Terrace,159,2544 E Montecito Ave,HOUSE,
722,2016-03-17 16:20:48.803771,2016-03-17 18:56:51.492000,3,Hoffman Terrace,152,2529 E Turney Ave,HOUSE,
665,2016-03-13 10:21:46.749460,2016-03-13 12:07:42.954000,4,Grovemont,310,5620 N 21st St,HOUSE,
692,2016-03-13 15:31:25.884363,2016-03-13 18:13:36.799000,4,Grovemont,325,2115 E San Juan Ave,HOUSE,
712,2016-03-17 16:13:49.534090,2016-03-17 17:06:57.185000,3,Hoffman Terrace,138,2513 E Roma Ave,HOUSE,
666,2016-03-13 10:37:16.584393,2016-03-13 12:35:54.230000,4,Grovemont,307,2137 E Montebello Ave,HOUSE,
699,2016-03-13 17:37:55.091887,2016-03-13 18:14:05.930000,4,Grovemont,367,2009 E Marshall Ave,HOUSE,
664,2016-03-13 10:21:39.894473,2016-03-13 12:35:58.329000,4,Grovemont,311,5612 N 21st St,HOUSE,
663,2016-03-13 10:21:35.575069,2016-03-13 12:36:02.528000,4,Grovemont,312,2038 E San Juan Ave,HOUSE,
662,2016-03-13 10:21:30.832601,2016-03-13 12:36:06.442000,4,Grovemont,313,5611 N 20th Pl,HOUSE,
669,2016-03-13 12:41:23.857827,2016-03-13 13:53:25.442000,4,Grovemont,348,2020 E Montebello Ave,HOUSE,
703,2016-03-13 17:39:00.443469,2016-03-13 18:15:34.670000,4,Grovemont,333,2107 E Marshall Ave,HOUSE,
719,2016-03-17 16:20:26.446754,2016-03-17 17:45:07.005000,3,Hoffman Terrace,144,2514 E Turney Ave,HOUSE,
679,2016-03-13 13:50:59.055811,2016-03-13 13:53:39.839000,4,Grovemont,349,2006 E Montebello Ave,HOUSE,
715,2016-03-17 16:18:48.967914,2016-03-17 19:04:04.347000,3,Hoffman Terrace,148,2501 E Turney Ave,HOUSE,
680,2016-03-13 13:52:49.314609,2016-03-13 13:53:55.826000,4,Grovemont,348,2020 E Montebello Ave,HOUSE,
701,2016-03-13 17:38:37.163481,2016-03-13 18:46:45.483000,4,Grovemont,330,2120 E Marshall Ave,HOUSE,
670,2016-03-13 12:41:36.789632,2016-03-13 14:13:28.060000,4,Grovemont,305,2032 E Montebello Ave,HOUSE,
713,2016-03-17 16:15:59.998848,2016-03-17 17:45:10.624000,3,Hoffman Terrace,145,2522 E Turney Ave,HOUSE,
757,2016-03-17 20:56:00.664704,2016-03-17 23:05:32.480000,3,Hoffman Terrace,183,2513 E Heatherbrae Dr,HOUSE,
675,2016-03-13 13:18:35.522986,2016-03-13 14:28:03.085000,4,Grovemont,341,2007 E Rancho Dr,HOUSE,
697,2016-03-13 16:21:44.680511,2016-03-13 18:56:25.143000,4,Grovemont,362,2002 E Marshall Ave,HOUSE,
711,2016-03-17 16:13:39.851922,2016-03-17 17:51:05.563000,3,Hoffman Terrace,137,2507 E Roma Ave,HOUSE,
700,2016-03-13 17:38:20.617424,2016-03-13 19:22:58.724000,4,Grovemont,363,2014 E Marshall Ave,HOUSE,
667,2016-03-13 12:31:35.535694,2016-03-13 13:17:57.055000,4,Grovemont,335,2002 E Rancho Dr,HOUSE,
673,2016-03-13 12:42:04.417460,2016-03-13 14:40:24.844000,4,Grovemont,298,2106 E Montebello Ave,HOUSE,
674,2016-03-13 13:17:31.111491,2016-03-13 13:18:16.305000,4,Grovemont,335,2002 E Rancho Dr,HOUSE,
717,2016-03-17 16:18:58.454690,2016-03-17 19:04:30.766000,3,Hoffman Terrace,156,2524 E Montecito Ave,HOUSE,
702,2016-03-13 17:38:48.843866,2016-03-13 19:45:28.154000,4,Grovemont,334,2113 E Marshall Ave,HOUSE,
724,2016-03-17 16:22:10.321838,2016-03-17 18:04:47.391000,3,Hoffman Terrace,155,2514 E Montecito Ave,HOUSE,
706,2016-03-13 18:46:59.648595,2016-03-13 19:52:42.999000,4,Grovemont,332,2024 E Marshall Ave,HOUSE,
734,2016-03-17 18:30:51.033908,2016-03-17 20:02:10.815000,3,Hoffman Terrace,205,2520 E Monterosa St,HOUSE,
672,2016-03-13 12:41:54.403819,2016-03-13 14:41:44.721000,4,Grovemont,299,2114 E Montebello Ave,HOUSE,
698,2016-03-13 17:37:43.703097,2016-03-13 19:52:56.033000,4,Grovemont,366,2001 E Marshall Ave,HOUSE,
671,2016-03-13 12:41:42.635214,2016-03-13 14:51:24.025000,4,Grovemont,306,2038 E Montebello Ave,HOUSE,
705,2016-03-13 18:46:32.020334,2016-03-13 20:27:27.033000,4,Grovemont,329,2126 E Marshall Ave,HOUSE,
704,2016-03-13 18:14:27.267154,2016-03-13 20:27:27.033000,4,Grovemont,364,2030 E Marshall Ave,HOUSE,
707,2016-03-17 16:05:19.017326,2016-03-18 01:35:30.801000,3,Hoffman Terrace,,,MAIN,
668,2016-03-13 12:41:19.478250,2016-03-13 13:50:39.086000,4,Grovemont,349,2006 E Montebello Ave,HOUSE,
676,2016-03-13 13:50:07.769314,2016-03-13 13:50:51,4,Grovemont,349,2006 E Montebello Ave,HOUSE,
682,2016-03-13 14:32:38.024890,2016-03-13 15:29:57.022000,4,Grovemont,314,2144 E San Juan Ave,HOUSE,
733,2016-03-17 18:30:48.196463,2016-03-17 19:25:48.627000,3,Hoffman Terrace,204,2508 E Monterosa St,HOUSE,
677,2016-03-13 13:50:53.534459,2016-03-13 13:50:54.305000,4,Grovemont,349,2006 E Montebello Ave,HOUSE,
683,2016-03-13 14:40:43.291748,2016-03-13 15:30:27.657000,4,Grovemont,298,2106 E Montebello Ave,HOUSE,
718,2016-03-17 16:19:23.033971,2016-03-17 18:04:52.589000,3,Hoffman Terrace,150,2519 E Turney Ave,HOUSE,
742,2016-03-17 19:26:27.486945,2016-03-17 22:08:26.881000,3,Hoffman Terrace,206,2524 E Monterosa St,HOUSE,
681,2016-03-13 14:28:16.290638,2016-03-13 15:43:10.938000,4,Grovemont,340,2035 E Rancho Dr,HOUSE,
729,2016-03-17 16:23:43.659939,2016-03-17 19:29:46.641000,3,Hoffman Terrace,141,2535 E Roma Ave,HOUSE,
684,2016-03-13 14:41:13.578710,2016-03-13 16:06:51.511000,4,Grovemont,300,2122 E Montebello Ave,HOUSE,
750,2016-03-17 20:03:14.404059,2016-03-18 00:15:10.276000,3,Hoffman Terrace,201,2529 E Devonshire Ave,HOUSE,
685,2016-03-13 14:41:27.860367,2016-03-13 16:07:07.464000,4,Grovemont,301,2134 E Montebello Ave,HOUSE,
721,2016-03-17 16:20:44.710584,2016-03-17 19:45:53.219000,3,Hoffman Terrace,151,2523 E Turney Ave,HOUSE,
687,2016-03-13 14:51:47.965701,2016-03-13 16:48:19.913000,4,Grovemont,360,2009 E San Juan Ave,HOUSE,
678,2016-03-13 13:50:56.361050,2016-03-13 13:51:53.379000,4,Grovemont,349,2006 E Montebello Ave,HOUSE,
708,2016-03-17 16:11:48.597257,2016-03-17 18:21:14.752000,3,Hoffman Terrace,132,2501 E Campbell Ave,HOUSE,
690,2016-03-13 15:30:56.778184,2016-03-13 16:59:15.137000,4,Grovemont,323,2137 E San Juan Ave,HOUSE,
695,2016-03-13 15:32:03.329337,2016-03-13 16:59:32.751000,4,Grovemont,328,2043 E San Juan Ave,HOUSE,
696,2016-03-13 15:43:24.434705,2016-03-13 17:11:58.911000,4,Grovemont,339,2041 E Rancho Dr,HOUSE,
730,2016-03-17 17:10:45.133993,2016-03-17 20:07:56.418000,3,Hoffman Terrace,142,2539 E Roma Ave,HOUSE,
688,2016-03-13 14:52:01.491657,2016-03-13 17:12:10.021000,4,Grovemont,361,2013 E San Juan Ave,HOUSE,
691,2016-03-13 15:31:14.968734,2016-03-13 17:32:00.221000,4,Grovemont,324,2123 E San Juan Ave,HOUSE,
693,2016-03-13 15:31:41.208231,2016-03-13 17:32:33.237000,4,Grovemont,326,2109 E San Juan Ave,HOUSE,
725,2016-03-17 16:22:18.024660,2016-03-17 19:46:00.668000,3,Hoffman Terrace,157,2528 E Montecito Ave,HOUSE,
694,2016-03-13 15:31:52.721425,2016-03-13 17:32:48.109000,4,Grovemont,327,2101 E San Juan Ave,HOUSE,
686,2016-03-13 14:51:36.230171,2016-03-13 17:33:42.653000,4,Grovemont,359,2001 E San Juan Ave,HOUSE,
751,2016-03-17 20:12:24.317851,2016-03-17 23:18:59.985000,3,Hoffman Terrace,172,2507 E Glenrosa Ave,HOUSE,
726,2016-03-17 16:22:47.713385,2016-03-17 19:46:06.151000,3,Hoffman Terrace,158,2540 E Montecito Ave,HOUSE,
689,2016-03-13 14:52:16.869982,2016-03-13 17:37:14.632000,4,Grovemont,322,2143 E San Juan Ave,HOUSE,
709,2016-03-17 16:11:53.908738,2016-03-17 18:21:19.803000,3,Hoffman Terrace,133,2508 E Roma Ave,HOUSE,
710,2016-03-17 16:12:01.214423,2016-03-17 18:21:23.918000,3,Hoffman Terrace,134,2520 E Roma Ave,HOUSE,
760,2016-03-17 21:11:47.574719,2016-03-18 00:29:58.047000,3,Hoffman Terrace,180,2530 E Heatherbrae Dr,HOUSE,
727,2016-03-17 16:23:19.162684,2016-03-17 19:46:22.608000,3,Hoffman Terrace,154,2539 E Turney Ave,HOUSE,
753,2016-03-17 20:12:33.542107,2016-03-17 22:40:21.536000,3,Hoffman Terrace,179,2514 E Heatherbrae Dr,HOUSE,
754,2016-03-17 20:20:58.302259,2016-03-17 23:01:56.316000,3,Hoffman Terrace,173,2513 E Glenrosa Ave,HOUSE,
766,2016-03-17 21:48:02.586910,2016-03-18 00:15:06.334000,3,Hoffman Terrace,203,2539 E Devonshire Ave,HOUSE,
736,2016-03-17 18:30:58.351190,2016-03-17 20:59:01.823000,3,Hoffman Terrace,198,2507 E Devonshire Ave,HOUSE,
